participant_id,session,participant_list,dataset,music_subset,no_music_subset,song,test_mode,music_first,block,trial,subset,image_filename,image_onset_ms,isi_dur_ms,question_shown,response,rt_ms
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,1,a,136 - 6010 - Number 19.jpg,2940,4381,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,2,a,102 - 63630 - Woman and Birds in Front of the Sun.jpg,11106,4595,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,3,a,236 - 58842 - Garden on Debris.jpg,19439,5962,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,4,a,069 - 93343 - Red Light.jpg,29187,6295,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,5,a,183 - 84256 - The Horse.jpg,38853,5646,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,6,a,"062 - 63182 - Four Triangles within a Circle, #1.jpg",47935,5055,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,7,a,107 - 80246 - Mosaic.jpg,56534,5325,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,8,a,201 - 74164 - Symphony in Blue.jpg,65533,5904,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,9,a,120 - 158376 - La Campagna Series #10.jpg,74866,4779,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,10,a,209 - 140613 - Figures.jpg,83164,5293,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,11,a,166 - 22669 - Untitled.jpg,92114,5023,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,12,a,017 - 72177 - Heart of Darkness.jpg,100678,4931,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,13,a,143 - 78514 - Study.jpg,109211,3974,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,14,a,162 - 117567 - Emergence.jpg,117361,5023,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,15,a,167 - 186050 - The Second Part of the Return from Parnassus.jpg,125876,4378,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,16,a,231 - 158639 - Blue Note.jpg,134058,3797,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,17,a,210 - 228638 - Galaxy (Fugetsudoten; e╠ü┬ó┬¿├ª┼ô╦åa╠è┬É┼Æa╠è┬ñ┬⌐).jpg,141608,3573,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,18,a,121 - 135521 - Untitled.jpg,149340,3805,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,19,a,181 - 62326 - Wings.jpg,157123,3633,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,20,a,067 - 105078 - Fjord.jpg,164155,4072,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,21,a,055 - 23387 - Composition.jpg,171554,5916,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,22,a,"185 - 250755 - Untitled (Paris, rue des Grands-Augustins).jpg",181086,6114,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,23,a,041 - 102235 - Amorosa Tropicalia.jpg,190885,3798,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,24,a,222 - 60254 - Invention.jpg,198302,4181,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,25,a,140 - 120817 - Composition.jpg,206034,4083,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,26,a,150 - 227588 - Untitled.jpg,213549,3975,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,27,a,043 - 129141 - Study for the Oracle.jpg,220916,3823,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,28,a,116 - 102695 - Untitled.jpg,228467,6044,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,29,a,100 - 53632 - Unreal Construction.jpg,238197,4329,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,1,30,a,163 - 73402 - Constellation.jpg,246396,4527,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,music_rating,,,,,,,valence:4 arousal:2,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,1,b,225 - 129138 - Study for El Meusaje.jpg,2816,5209,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,2,b,105 - 5394 - Untitled.jpg,11749,3817,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,3,b,019 - 20397 - First Theme.jpg,19164,3500,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,4,b,155 - 50285 - Undersea Tensions.jpg,26130,4670,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,5,b,133 - 35450 - The Three Look the Other Way.jpg,34312,4644,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,6,b,147 - 105533 - Broadway.jpg,42511,5158,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,7,b,230 - 12415 - Growth.jpg,51044,3883,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,8,b,213 - 217465 - Reflections in Space.jpg,58610,4591,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,9,b,057 - 5421 - Untitled.jpg,66709,6297,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,10,b,208 - 2825 - The Idols.jpg,76591,3888,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,11,b,132 - 256803 - Untitled.jpg,84024,4744,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,12,b,130 - 209911 - Circum I.jpg,92273,5139,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,13,b,196 - 8987 - Painting with Green Center.jpg,101138,5357,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,14,b,101 - 208201 - Untitled.jpg,110087,5997,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,15,b,194 - 53599 - Blooming Plant.jpg,119786,3704,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,16,b,082 - 244936 - Windcatchers in Pink.jpg,126986,4561,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,17,b,"138 - 30972 - Yea, They're Bucking Up Old Bob.jpg",135017,6244,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,18,b,108 - 229392 - Work.jpg,145050,5990,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,19,b,189 - 185780 - Figure in Pink and Yellow.jpg,154532,3557,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,20,b,170 - 185759 - Halleluiah.jpg,161898,5503,0,,
