participant_id,session,participant_list,dataset,music_subset,no_music_subset,song,test_mode,music_first,block,trial,subset,image_filename,image_onset_ms,isi_dur_ms,question_shown,response,rt_ms
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,1,b,154 - 107255 - A la pintura Blue 5.jpg,2798,5431,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,2,b,009 - 98034 - A la pintura White 7-9.jpg,12047,6321,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,3,b,087 - 17444 - Composition with Red Arrow.jpg,22055,5860,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,4,b,054 - 50317 - Cube and Vent.jpg,31664,5943,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,5,b,123 - 72353 - Abstract Landscape.jpg,41356,5933,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,6,b,032 - 129845 - Intertexture.jpg,51048,5800,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,7,b,182 - 66020 - New York.jpg,60557,3847,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,8,b,106 - 84243 - Affiche Metro.jpg,68084,4936,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,9,b,094 - 146853 - Silver Tanks.jpg,76845,4976,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,10,b,058 - 48141 - Egypto.jpg,85553,6221,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,11,b,192 - 79591 - The Green Line.jpg,95378,3646,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,12,b,168 - 251140 - White Cap.jpg,102689,6455,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,13,b,046 - 14316 - Classic Boundaries I.jpg,112814,5779,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,14,b,042 - 186720 - Untitled.jpg,122311,3770,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,15,b,083 - 23979 - Capella.jpg,129934,5849,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,16,b,117 - 82544 - Abstract Composition.jpg,139425,5435,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,17,b,"049 - 214080 - Untitled, Paris, March 1937.jpg",148535,5615,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,18,b,141 - 63780 - Heraldry.jpg,157893,4174,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,19,b,173 - 229371 - Untitled.jpg,165688,3866,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,20,b,003 - 109443 - Oeuf au Plat.jpg,173182,4190,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,21,b,239 - 50290 - The Facetted Cliffs.jpg,181192,5843,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,22,b,033 - 209555 - L'autophage (Fulgurites).jpg,190767,4960,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,23,b,030 - 60736 - Cyclops.jpg,199411,5546,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,24,b,190 - 16706 - Untitled.jpg,208585,4332,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,25,b,156 - 51723 - Machine.jpg,216645,4964,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,26,b,099 - 102207 - Composition Red White.jpg,225288,5496,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,27,b,151 - 72889 - Painting.jpg,234497,6137,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,28,b,205 - 15154 - Primeval.jpg,244356,4966,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,29,b,"026 - 210640 - Untitled, from Insect Series.jpg",252982,6200,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,1,30,b,088 - 80507 - Untitled (Composition with Grey Background).jpg,263013,5986,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,music_rating,,,,,,,valence:4 arousal:3,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,1,a,127 - 60257 - La Ciudad Perdida (The Lost City).jpg,2795,3823,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,2,a,015 - 198303 - Tableau Vert.jpg,10272,5853,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,3,a,111 - 26085 - Composition #275.jpg,19864,4636,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,4,a,178 - 111808 - Crypt.jpg,28191,6253,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,5,a,013 - 196081 - Untitled.jpg,38266,6441,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,6,a,191 - 54745 - The Rapidity of Sleep.jpg,48425,6143,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,7,a,161 - 11103 - Composition in Brown.jpg,58433,5664,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,8,a,008 - 66204 - Ouk 2.jpg,67992,5416,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,9,a,001 - 228850 - Orient Express I.jpg,76884,6443,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,10,a,159 - 63990 - Stakim.jpg,87042,5868,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,11,a,180 - 229352 - Figure 4.jpg,96800,5997,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,12,a,126 - 13474 - Ocean Undulations Revealing Particles of Sand and Coral.jpg,106776,4369,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,13,a,157 - 77615 - Painting (Figures with Stars).jpg,114786,4215,1,no_response,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,14,a,199 - 109328 - Clock.jpg,122812,4555,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,15,a,134 - 75643 - Duke Leader (Ladder) Not Alone.jpg,131023,4315,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,16,a,152 - 237892 - Tikpo.jpg,139049,4793,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,17,a,200 - 40614 - Untitled.jpg,147742,4882,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,18,a,"098 - 99425 - Composition in Gray, Orange and Yellow.jpg",156253,5750,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,19,a,076 - 103403 - Laughter.jpg,165645,5778,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,20,a,044 - 84246 - White (Bianco).jpg,175119,5863,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,21,a,045 - 105024 - Untitled.jpg,184546,3592,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,22,a,010 - 107327 - To Lee and Glynna.jpg,191756,3612,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,23,a,068 - 66184 - White Black Curve.jpg,198901,4001,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,24,a,131 - 223342 - Overrun.jpg,206579,4363,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,25,a,037 - 107281 - A la pintura Red 1-3.jpg,214554,4607,1,no,4574
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,26,a,012 - 64962 - Counter-Composition VIII.jpg,222748,4184,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,27,a,016 - 10999 - Harmonized Region.jpg,230691,4067,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,28,a,145 - 60259 - Towards the Unknown.jpg,238634,4734,1,yes,3936
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,29,a,023 - 124768 - Untitled.jpg,247178,4517,0,,
3771,Baseline,2,Group_1,b,a,song_2.mp3,0,1,2,30,a,079 - 97410 - Back on Earth.jpg,255371,5600,1,yes,4722
