participant_id,session,participant_list,dataset,music_subset,session_song,test_mode,block,trial,image_filename,subset,encoding_condition,ground_truth,music_context,recognition_response,certainty,image_valence,image_arousal,rt_recognition_ms,rt_certainty_ms,rt_valence_ms,rt_arousal_ms
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,1,223 - 190439 - Untitled.jpg,d,new,new,True,no,5,3,2,5482,43183,4719,2032
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,2,147 - 105533 - Broadway.jpg,b,no_music,seen,True,no,4,2,4,2902,4848,5345,2438
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,3,027 - 220544 - Untitled.jpg,d,new,new,True,no,4,4,2,3047,2438,4464,1479
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,4,024 - 152755 - So What.jpg,d,new,new,True,no,4,4,2,2802,1575,1864,1160
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,5,091 - 220551 - Untitled.jpg,d,new,new,True,yes,4,3,3,3074,984,2256,3783
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,6,104 - 102581 - Painting.jpg,d,new,new,True,no,3,3,2,3007,1905,2593,703
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,7,"203 - 225729 - Sunrise, plate one from Constellations.jpg",d,new,new,True,yes,2,3,4,3523,679,3359,1393
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,8,"138 - 30972 - Yea, They're Bucking Up Old Bob.jpg",b,no_music,seen,True,yes,4,2,4,3004,1176,2624,4465
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,9,232 - 17458 - Ballet of the Left-Handed Piano.jpg,d,new,new,True,yes,2,2,3,3403,616,2088,2232
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,10,172 - 117258 - Reconstruction #117.jpg,d,new,new,True,no,3,3,4,2815,1808,2065,2223
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,11,204 - 113590 - Abstract Landscape (recto); Sheet of Sketches Figure Studies (verso).jpg,d,new,new,True,yes,3,4,2,3242,1288,1976,1231
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,12,153 - 102580 - Otium cum Dignitade.jpg,b,no_music,seen,True,yes,5,3,4,2946,744,2199,2416
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,13,166 - 22669 - Untitled.jpg,a,music,seen,True,yes,4,2,4,3324,1631,3423,1716
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,14,150 - 227588 - Untitled.jpg,a,music,seen,True,yes,4,2,5,2731,1319,2769,2136
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,15,052 - 53233 - Composition #45.jpg,d,new,new,True,yes,2,3,2,2793,672,3465,2632
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,16,085 - 235027 - Untitled.jpg,d,new,new,True,no,2,3,5,3265,953,2664,1360
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,17,011 - 236501 - Caos-Caos.jpg,d,new,new,True,no,3,3,5,2791,3097,3439,1207
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,18,196 - 8987 - Painting with Green Center.jpg,b,no_music,seen,True,yes,2,3,3,2647,722,1983,1630
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,19,057 - 5421 - Untitled.jpg,b,no_music,seen,True,yes,5,3,3,2667,2352,3079,2944
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,20,043 - 129141 - Study for the Oracle.jpg,a,music,seen,True,yes,5,3,2,2524,1000,3896,2872
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,21,048 - 70024 - Untitled.jpg,d,new,new,True,no,2,1,4,2824,768,2585,2303
9211,Baseline,3,Group_2,a,song_3.mp3,0,1,22,072 - 149374 - Iron Sharpens Iron.jpg,d,new,new,True,no,1,2,4,2585,759,2830,1360
