participant_id,session,participant_list,dataset,music_subset,no_music_subset,song,test_mode,music_first,block,trial,subset,image_filename,image_onset_ms,isi_dur_ms,question_shown,response,rt_ms
8543,Baseline,1,Group_1,a,b,,0,0,1,1,b,120 - 158376 - La Campagna Series #10.jpg,3410,3720,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,2,b,"062 - 63182 - Four Triangles within a Circle, #1.jpg",10977,4305,1,professional,5599
8543,Baseline,1,Group_1,a,b,,0,0,1,3,b,217 - 9550 - The Dreadful Feast of Flesh.jpg,21338,3583,1,professional,2962
8543,Baseline,1,Group_1,a,b,,0,0,1,4,b,149 - 73496 - Hydra.jpg,30299,4966,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,5,b,"138 - 30972 - Yea, They're Bucking Up Old Bob.jpg",39628,6203,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,6,b,121 - 135521 - Untitled.jpg,50694,4559,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,7,b,015 - 198303 - Tableau Vert.jpg,59661,4667,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,8,b,107 - 80246 - Mosaic.jpg,68785,5911,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,9,b,102 - 63630 - Woman and Birds in Front of the Sun.jpg,79530,6280,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,10,b,100 - 53632 - Unreal Construction.jpg,92896,5957,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,11,b,080 - 65920 - Provincetown.jpg,103435,5360,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,12,b,040 - 97405 - Macy's Jet Set.jpg,113565,5952,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,13,b,018 - 66198 - Pitt.jpg,124330,5847,1,beginner,2992
8543,Baseline,1,Group_1,a,b,,0,0,1,14,b,029 - 33219 - White Median.jpg,133697,5080,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,15,b,064 - 257310 - Peau de soleil.jpg,142868,4353,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,16,b,151 - 72889 - Painting.jpg,151341,4286,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,17,b,227 - 254887 - Wake.jpg,159912,4298,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,18,b,236 - 58842 - Garden on Debris.jpg,168341,3550,1,beginner,3187
8543,Baseline,1,Group_1,a,b,,0,0,1,19,b,240 - 33769 - Lousy Fear.jpg,176344,5528,1,professional,3428
8543,Baseline,1,Group_1,a,b,,0,0,1,20,b,110 - 80245 - Japanese Fantasy.jpg,185775,4634,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,21,b,041 - 102235 - Amorosa Tropicalia.jpg,194473,4226,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,22,b,167 - 186050 - The Second Part of the Return from Parnassus.jpg,203025,6211,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,23,b,097 - 102245 - Con brio.jpg,213655,3915,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,24,b,091 - 220551 - Untitled.jpg,221564,6427,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,25,b,136 - 6010 - Number 19.jpg,232158,3932,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,26,b,033 - 209555 - L'autophage (Fulgurites).jpg,240435,3635,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,27,b,157 - 77615 - Painting (Figures with Stars).jpg,248399,5817,0,,
8543,Baseline,1,Group_1,a,b,,0,0,1,28,b,193 - 47939 - Fragment of a City.jpg,258431,4686,0,,
