participant_id,session,participant_list,dataset,music_subset,no_music_subset,song,test_mode,music_first,block,trial,subset,image_filename,image_onset_ms,isi_dur_ms,question_shown,response,rt_ms
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,1,a,116 - 102695 - Untitled.jpg,2408,3566,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,2,a,163 - 73402 - Constellation.jpg,9591,5883,1,no_response,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,3,a,102 - 63630 - Woman and Birds in Front of the Sun.jpg,19141,6442,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,4,a,017 - 72177 - Heart of Darkness.jpg,29107,3888,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,5,a,162 - 117567 - Emergence.jpg,36673,4022,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,6,a,167 - 186050 - The Second Part of the Return from Parnassus.jpg,44223,5572,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,7,a,209 - 140613 - Figures.jpg,53406,5865,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,8,a,140 - 120817 - Composition.jpg,62822,4156,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,9,a,183 - 84256 - The Horse.jpg,70421,4036,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,10,a,236 - 58842 - Garden on Debris.jpg,78221,5136,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,11,a,222 - 60254 - Invention.jpg,87004,3558,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,12,a,041 - 102235 - Amorosa Tropicalia.jpg,94370,4953,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,13,a,210 - 228638 - Galaxy (Fugetsudoten; e╠ü┬ó┬¿├ª┼ô╦åa╠è┬É┼Æa╠è┬ñ┬⌐).jpg,102986,4055,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,14,a,107 - 80246 - Mosaic.jpg,110686,3822,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,15,a,136 - 6010 - Number 19.jpg,118102,4064,0,,
2601,Baseline,4,Group_2,b,a,song_1.mp3,0,0,1,16,a,143 - 78514 - Study.jpg,125818,6295,0,,
